Datetime,Power,Wind_speed,Theoretical_power,Loss_power,x_com,y_com,T_1
2018-03-05 05:00:00,301.0589103698728,5.1002385616302455,385.25402565989805,84.19511529002517,-0.11443903048567755,5.041249937172663,547.9069849650064
2018-03-05 06:00:00,448.80672454833933,5.49183813730875,486.50671036264316,37.69998581430385,0.046093060809590504,5.478229281958882,301.0589103698728
2018-03-05 07:00:00,338.60644456744154,4.907148733735078,370.53042683079514,31.9239822633536,0.18658200850141538,4.8810781083149894,448.80672454833933
2018-03-05 08:00:00,228.40616458654378,4.322459330161408,254.5541432989471,26.14797871240335,0.3270709561932403,4.283926934671096,338.60644456744154
2018-03-05 09:00:00,118.20588460564602,3.7377699265877364,138.57785976709908,20.371975161453104,0.4675599038850652,3.6867757610272034,228.40616458654378
2018-03-05 10:00:00,8.005604624748223,3.153080523014065,22.601576235251073,14.595971610502854,0.60804885157689,3.0896245873833106,118.20588460564602
2018-03-05 11:00:00,13.140874928236006,3.137626981735222,20.27014808390484,7.129273155668836,1.0744028047265235,2.9388334931798954,8.005604624748223
2018-03-05 12:00:00,61.00247987111391,3.699096600214635,90.97839402052001,29.975914149406105,1.2148321031356786,3.4826446781923868,13.140874928236006
2018-03-05 13:00:00,187.55388768513947,4.613583962122595,253.3969753401526,65.84308765501314,1.822440393472112,4.237309054215014,61.00247987111391
2018-03-05 14:00:00,547.4162851969396,6.362693627675369,761.5835992395956,214.167314042656,2.6237198283244916,5.793653414398656,187.55388768513947
2018-03-05 15:00:00,651.7745361328122,6.63122908274332,860.8559183346496,209.0813822018373,2.2843777582028335,6.214663023252136,547.4162851969396
2018-03-05 16:00:00,813.4741617838528,7.029388348261512,1040.9536784389002,227.47951665504732,2.0748952169818535,6.7081541171484185,651.7745361328122
2018-03-05 17:00:00,1031.3136800130162,7.482398351033524,1250.6003438351383,219.28666382212216,2.2157464504000184,7.136748702972109,813.4741617838528
2018-03-05 18:00:00,696.2560475667315,6.79149174690246,944.0874212569221,247.83137369019062,1.369873034787358,6.6502094752060295,1031.3136800130162
2018-03-05 19:00:00,13.301723259190718,2.74539669354756,12.68592409314715,-0.6157991660435679,-0.3286190419627331,2.717419171039022,696.2560475667315
2018-03-05 20:00:00,0.0,3.0300910472869833,13.511547130087534,13.511547130087534,0.2578656846632675,3.018314947691352,13.301723259190718
2018-03-05 21:00:00,2.4895420074462873,3.117077767848965,29.509492286479375,27.019950279033086,-0.6736020065113024,2.933622940596182,0.0
2018-03-05 22:00:00,15.37017660140989,3.504372453689572,69.48718105122522,54.117004449815326,0.41113151862740516,3.4516801402538633,2.4895420074462873
2018-03-05 23:00:00,1.6473928292592352,2.3173109889030417,3.9198427680174333,2.272449938758198,-0.6538560316934597,2.214504923850745,15.37017660140989
2018-03-06 00:00:00,614.5825602213525,6.356256246566766,775.7981546011229,161.21559437977032,1.7797474029978748,6.099953580970823,1.6473928292592352
2018-03-06 01:00:00,1295.7805074055955,7.886597156524655,1488.5304144329366,192.7499070273412,2.7051593416452864,7.4074534464910755,614.5825602213525
2018-03-06 02:00:00,1663.9815063476517,8.686501344044999,1944.5627110028684,280.5812046552166,2.326178328896413,8.362874437872565,1295.7805074055955
2018-03-06 03:00:00,1234.2039693196577,8.052921772003168,1569.4329322435567,335.228962923899,2.0138068327543728,7.793362705925223,1663.9815063476517
2018-03-06 04:00:00,670.3058776855465,6.336788892745967,770.5650192674129,100.2591415818665,1.6180996631848368,6.11858095977194,1234.2039693196577
2018-03-06 05:00:00,367.53976694742784,5.354386329650875,437.6154444638687,70.07567751644085,1.5793646606082608,5.113750136228522,670.3058776855465
2018-03-06 06:00:00,76.50816694895403,3.6492139895756988,80.25123541111962,3.743068462165585,0.8049737107687284,3.539419583320012,367.53976694742784
2018-03-06 07:00:00,102.03168360392216,3.946960528691605,117.60718682320238,15.57550321928023,1.0573149479747954,3.799822852062563,76.50816694895403
2018-03-06 08:00:00,168.9052804311112,4.259818156560256,188.22846971515128,19.323189284040065,1.4775737883985771,3.9936234465056235,102.03168360392216
2018-03-06 09:00:00,10.306798299153632,2.8973876635233515,12.971529881241466,2.6647315820878337,1.0775601506527785,2.651159831489857,168.9052804311112
2018-03-06 10:00:00,15.41310753424959,3.1174678405125884,23.9502759818359,8.537168447586309,1.8411970342302695,2.491678956718195,10.306798299153632
2018-03-06 11:00:00,156.44798405965133,4.078860481580091,145.2808055281088,-11.167178531542538,3.3885170147072774,2.2601094847489227,15.41310753424959
2018-03-06 12:00:00,258.15398152669235,4.7393261591593365,277.70500511608634,19.55102358939399,4.029209010449834,2.490049518749903,156.44798405965133
2018-03-06 13:00:00,112.81782976786256,3.9079956610997453,116.24833424038866,3.4305044725261014,3.0485874997898246,2.407880815524999,258.15398152669235
2018-03-06 14:00:00,133.64519246419238,4.124269644419346,153.01276792244434,19.367575458251952,3.4754377894639297,2.178529482013554,112.81782976786256
2018-03-06 15:00:00,280.2243626912432,5.058245976765945,359.98226526492,79.75790257367682,3.7437385397265515,3.3937862704331745,133.64519246419238
2018-03-06 16:00:00,464.4541524251297,5.942310412724808,606.1943183112322,141.74016588610252,4.087877302292296,4.283160111656973,280.2243626912432
2018-03-06 17:00:00,381.4806518554681,5.71810634930928,536.0692047759627,154.5885529204945,3.987176489811807,4.042862663802196,464.4541524251297
2018-03-06 18:00:00,272.9397646586095,5.230460484822586,403.3056807938406,130.36591613523117,3.938145389970691,3.4117424293348315,381.4806518554681
2018-03-06 19:00:00,149.82147979736297,4.600437362988787,251.01150997898915,101.1900301816262,3.740468641945523,2.6718628188932283,272.9397646586095
2018-03-06 20:00:00,54.594856524467446,3.948090934753414,129.69201765572956,75.0971611312621,3.6227254559085,1.2702691770377217,149.82147979736297
2018-03-06 21:00:00,74.6146628061929,4.005666017532343,131.81014230906834,57.195479502875436,3.999943406594396,0.07088389792377006,54.594856524467446
2018-03-06 22:00:00,14.673699617385836,3.2077659606933535,47.88927377980234,33.2155741624165,2.6033847042654674,1.8135972737120933,74.6146628061929
2018-03-06 23:00:00,122.18189620971651,4.410074512163792,206.38527393520133,84.20337772548481,4.28913720263373,0.9662108895471929,14.673699617385836
2018-03-07 00:00:00,657.7566375732416,6.134415308634435,781.7698574302977,124.01321985705614,0.8251386296798846,6.021505749244617,122.18189620971651
2018-03-07 01:00:00,307.39144261678047,4.981566945711767,381.6107703940765,74.21932777729607,0.9935454992947687,4.8453779271954405,657.7566375732416
2018-03-07 02:00:00,447.04847717285116,5.939439535140985,611.4716794542356,164.42320228138448,1.7178278561677185,5.6817503161078875,307.39144261678047
2018-03-07 03:00:00,392.42332204182884,5.679877201716102,552.8669188769783,160.4435968351495,1.382776391052263,5.50678231722643,447.04847717285116
2018-03-07 04:00:00,56.98369566599515,3.4646845261255836,52.96135328759117,-4.02234237840398,-0.49453345779670704,3.401291407556117,392.42332204182884
